step	agent_id	name	layer	base_age	current_age	evaluation	emotion	pathway	support	intensity	action	action_category	action_detail	thought	private_talk	social_post	perceived_situation	reasoning_basis	memory_update	carryover_concern	side_effect	adjustment_request	fairness_perception	policy_fatigue
63	A11	吉田蒼	家族形成	22	30	注意	不安	44.0	49.0	66.0	統一説明と例外分岐の要点だけメモして窓口を探す	情報収集	大学の窓口と自治体サイトで、例外分岐と是正SLAの対象条件を探した。	説明が整っても、結局「自分は対象外」って落ちる気がして怖い。返済が詰む。	制度また増えた？対象外だったら意味ないし、確認するだけで疲れるわ。	対象条件と異議の入口が見えるのは助かる。運用が崩れないでほしい。	SNSは不安話が多い一方、制度の要点と異議窓口の説明は前より整理されたと感じた。	奨学金返済と就活不安が直結。前回の「要点と異議直結」を覚え、まず確認を優先。	例外分岐と是正SLAが明文化されていれば、対象外でも食い下がる入口はあると覚えた。	採用が細ると収入が読めず、返済と家賃の同時圧で動けなくなる不安が残る。	政策疲労	対象条件の説明	55.0	72.0
63	A12	井上拓海	家族形成	23	31	中立	平静	56.0	63.0	42.0	要点レイヤで確認して不安を抑える	情報収集	要点・財源/副作用・異議導線だけ見て、家計と引越し可能性をざっと見直した	SNSは荒れてるけど、まず要点だけ見れば整理できる。物価が結局きつい。	最近の制度、要点と財源のとこだけ見た。結局生活費上がるのが怖いわ	要点・財源・副作用・異議導線が揃うと助かる。煽りより一次情報。	SNS不安が強い一方、要点/財源/副作用/異議の見方が浸透しつつあると感じた	前回の学習で要点先読みが効く記憶があり、正規雇用で生活は安定だが物価不安が残る	荒れてても要点・財源・異議導線から入ると感情が暴れにくいと再確認	生活費と賃上げが噛み合わないと、同居や結婚は動かしにくいまま	政策疲労	財源説明	64.0	55.0
63	A13	木村彩花	家族形成	24	32	中立	平静	56.0	69.0	46.0	例外と是正SLAを確認	情報収集	通知と要点欄で、対象条件・例外分岐・是正SLAと窓口導線だけ押さえた。	分かりやすくはなった。でも結局、財源が弱いと長続きしないよね。	制度は読みやすいけど、財源ふわっとだと将来計画は怖いな。	要点と異議導線は助かる。次は財源と継続条件も見える化してほしい。	SNSは不安煽りが強いが、公式の要点/反証/異議導線が届いた。	正規雇用で即危機は薄い一方、将来費用と制度持続に敏感で財源が刺さる。	要点+反証+異議直結があると、不安増幅でも判断が安定すると実感。	財源と継続条件が不透明だと、結婚や子どもの検討は先送りが続く。	財政不安	財源説明	71.0	45.0
63	A14	長谷川杏奈	家族形成	22	30	注意	不安	46.0	61.0	62.0	例外三分岐の対象条件を照合して申請準備	制度利用	通知と要点ページを見比べ、必要書類と期限をスマホに整理した。	動ける気はする。でも対象外って言われたら一気に詰む気がする。	一応道は見えたけど、結局私が当たり判定か不安なんだよね。	要点と異議ルートが見えるのは助かる。対象条件はもっと明確に。	SNSは不安煽り多めだが、窓口情報が少し整理されてきた。	非正規で余裕が薄く、前回の要点整理経験が行動を支えた。	要点・反証・異議直結があると、手続きに踏み込める感覚が残った。	審査遅れや対象外で、家賃と返済が同時に重なる不安。	手続き疲れ	手続き簡素化	58.0	70.0
63	A15	石川涼太	家族形成	24	32	注意	怒り	45.0	56.0	58.0	統合運用の適用条件を確認	情報収集	通知と自治体FAQでSLA/例外三分岐の対象条件と申請手順だけ確認した。	良さそうに見えるけど、結局“俺は対象外”で手間だけ増えるのが一番怖い。	また制度増えたっぽい。SLAとか言うけど、結局地域で差出るんじゃね？	制度は増やすより、対象条件と窓口を一本化してほしい。	SNSは不安煽りが強い一方、自治体の要点/反証/異議導線は前より見やすい。	ギグで時間が読めず信頼も低いが、要点整理と異議導線が見えて不信が少し緩んだ。	SLAと例外運用の説明が揃うと、まず“損する恐怖”が下がると覚えた。	財源や現場負荷が持たず、運用が形骸化して戻る不安が消えない。	政策疲労	手続き簡素化	62.0	72.0
63	A17	西村菜摘	家族形成	24	32	注意	不安	24.0	52.0	70.0	窓口につなげて確認	相談	折り返し待ちの間に必要書類を揃え、要点と例外だけメモした。	また自分だけ対象外だったら、時間だけ溶ける。介護が急に崩れたら全部止まる。	ごめん、また手続き系。私のケースだけ例外多すぎて、読む気なくなる…	要点と例外が一枚で分かるのは助かる。けど現場につながるまでが長い。	SNSは不安煽り多め。自治体の要点/反証欄は見たが自分の該当が曖昧。	重度ケアで外出と時間が切れやすく、前回の手続き疲れが残っているため。	長文は読まず、要点と例外を押さえて電話で当てるのが現実的。	介護急変で連絡が途切れ、支援や収入が遅延する不安が残る。	手続き疲れ	手続き簡素化	38.0	74.0
63	A18	山崎直人	家族形成	25	33	中立	平静	55.0	69.0	44.0	要点版で不安点を潰す	情報収集	自治体の要点・反証・異議導線の紙を見て必要条件だけメモした	不安は増えてるけど、手順が見えると踏ん張れる。介護だけは読めない。	SNS見て焦ったけど、要点の紙あるなら助かる。親のことが一番怖い。	制度は要点と異議導線が一枚で分かる形にしてほしい。今は少し良い。	SNSの不安煽りが増え、物価と先行きの話題が多い。窓口は説明が統一され始めた	正規で生活は維持だが将来不安は強い。前回の窓口経験で要点整理が効いた	要点・反証・異議導線が揃うとSNS不安に飲まれにくいと再確認した	親の介護が来た時、費用と手続きが短期で回るかはまだ不安	政策疲労	手続き簡素化	64.0	60.0
63	A27	斎藤紗季	家族形成	28	36	注意	不安	57.0	63.0	56.0	要点だけ拾って相談予約	相談	要点・反証ページで自分の対象可否を確認し、窓口と職場に相談枠を入れた。	読むほど制度は整ってきた気もする。でも介護と仕事が詰まると結局こぼれる。	今回のまとめは助かるけど、申請の段取り考えるだけで疲れる…一緒に見てほしい。	要点＋反証＋異議導線は良い。現場の手続き負担も減らしてほしい。	不安が強い時期で、制度の要点整理と遅延是正の運用が広がっていると感じた。	重度ケアと共働きで時間が薄い。前回の要点整理が効いたが疲労は残る。	要点・反証と異議導線があると迷いが減る。相談枠は先に押さえる。	物価と職場負荷が続くと、制度があっても回す体力が足りない。	手続き疲れ	手続き簡素化	58.0	72.0
63	W02	中島美優	補助観測	36	44	中立	平静	60.0	66.0	34.0	相談枠を確定	相談	自治体の要点版で条件確認し、予約済み窓口で必要書類だけ聞いた	運用が少し整ってきた。でも財源と継続が曖昧だと、また元に戻る気がする	説明は分かりやすくなったね。けど急に打ち切りとかないよね？	要点+異議窓口があると迷い減る。継続条件の説明もセットで欲しい	SNSは不安強め。自治体は要点/反証/異議導線を出し、SLA運用の話も見えた	正規ITで情報取得は得意。前回の予約があり、改善が届いたが財政圧が強い	要点と異議導線があると判断が速い。継続条件が見えない不安は残る	財政圧でSLAが形骸化し、例外が結局“声の大きい人”有利に戻る懸念	財政不安	財源説明	68.0	49.0
63	W22	野口彩乃	補助観測	35	43	注意	不安	50.0	56.0	58.0	窓口に確認して条件を固める	相談	自治体の相談窓口に電話し、対象条件と例外扱いの可否を確認した。	要点は分かりやすくなったけど、結局うちが対象かが一番しんどい。	制度、前より読みやすい。でも電話しても結局待つのよね…。	要点と異議導線があるのは助かる。運用の早さも頼む。	制度説明が整理され、異議や例外の入口が見えたと感じた。	ケアと育児で時間がなく、誤読防止の要点化が効いたが不安は残る。	要点＋異議直結があると、確認作業を前に進めやすい。	財政圧で運用が遅れたり縮むと、また取りこぼしそう。	手続き疲れ	手続き簡素化	56.0	62.0
63	YG_CH04	今の6-7歳世代が若者になった姿	若者	15	15	中立	平静	56.0	57.0	52.0	進路の安全確認	情報収集	学校配布の要点資料と自治体サイトで支援と手順を確認する	不安はあるけど、今やることは見えた。煽りは見ないようにしたい。	結局どれが本当なんだろ。学校のまとめのやつ、助かるわ。	不安煽り多い。公式の要点まとめ見て落ち着こう。	SNSで不安投稿が増えたが、学校から要点整理の案内も来た	15歳で進路不安は強いが、学校の整理情報で行動が具体化した	困ったら学校の窓口と公式要点を見る、という手がかりが残った	物価と家計の話が続くと、進学費用が不安になる	政策疲労	手続き簡素化	54.0	46.0
63	YG_CH05	今の8-9歳世代が若者になった姿	若者	15	17	注意	不安	52.0	55.0	58.0	条件を絞って確認	相談	学校の窓口で自分が該当する支援だけをチェックリストで確認した。	結局、情報多すぎ。自分が対象かどうかだけ早く知りたい…外れたら怖い。	ねえ、支援って結局どれ使えるの？条件見ても毎回迷うんだけど。	支援は増えても、対象条件が一発で分かる形にしてほしい。	SNSで不安が増える一方、学校で要点整理の説明が少し出てきた。	前回の記憶で窓口相談を優先。SNS不安が強く短時間で確実性を求めた。	「チェックリストで対象判定→必要なら申請」が一番ラクだと覚えた。	景気や採用が揺れると、進路の選択肢が急に狭まる不安。	手続き疲れ	手続き簡素化	50.0	52.0
63	YG_CH06	今の10-11歳世代が若者になった姿	若者	15	19	注意	不安	50.0	63.0	58.0	要点レイヤで条件確認して応募を絞る	情報収集	要点・反証・異議直結の資料を読み、応募先と実習を2本に絞った	情報は分かりやすくなったけど、採用が細くなる波は止められない気がする	制度の説明はマシ。でも結局、枠が減ったら意味なくない？応募絞るわ	要点と異議直結があるだけで、だいぶ見やすい。条件の明確化は助かる	SNSは不安煽り多め。企業は育成を言うが枠は慎重に見える	前回の学びで要点確認に寄せた。SNS不安↑と労働不確実性で警戒	要点+財源/副作用まで出ると、疑い過ぎずに判断できると記憶	育成と言いつつ途中で打ち切られる不安と、生活コスト上昇が残る	政策疲労	対象条件の説明	61.0	59.0
63	YG_CH07	今の12-13歳世代が若者になった姿	若者	15	21	中立	平静	56.0	63.0	54.0	要点だけ確認して窓口へ	相談	自治体の統一説明ページを見て、適用条件だけ窓口に確認した	不安は消えないけど、確認の手順が見えた。損しない線だけ押さえたい。	これ、要点と反証まとまってて助かる。条件だけ一緒に確認しよ。	要点・反証・財源まで一枚で読めるのは良い。条件の明確化が鍵。	SNSは不安煽り多いが、要点整理と例外運用の説明が届いた	前回の手続き疲れがあり短文要約を優先。統一説明で不信が少し緩む	条件確認の導線が短いと、制度は試す価値があると感じる	採用が細ると、学び直しの時間確保が先に詰む	なし	対象条件の説明	67.0	49.0
63	YG_CH08	今の14歳世代が若者になった姿	若者	15	22	注意	不安	46.0	52.0	64.0	要点版でSLAと例外分岐の使い方を再確認	情報収集	自治体の要点版とFAQで対象判定→予約→異議の流れと待ち時間の目安を見た	制度は良くなってるっぽいけど、結局は地域とタイミングで損する気がする。	SLAとか言われても、混む時に予約取れない人どうすんのって思う。	要点と異議ルートが一体化したのは助かる。運用差は要監視。	不安煽りが多い中で、要点・反証つき説明とSLA/例外分岐の統合運用が見えた	前回の手続き疲れ記憶が強く、まず誤読防止の要点と予約可否を優先した	要点→対象判定→予約→例外/異議の順で確認すれば迷いにくいと学習	窓口の地域差と混雑で、情報弱者や忙しい層が取りこぼされる不安	手続き疲れ	手続き簡素化	55.0	72.0
64	A01	佐藤陽菜	家族形成	15	24	中立	平静	52.0	60.0	46.0	通知は追わず必要時だけ要点確認	情報収集	SNSの切り取りは閉じ、自治体の検索ページだけブックマーク更新した。	情報は整ってきたけど、景気と採用の先が読めないのが一番こわい。	SNS見てもしんどいだけだし、必要なときだけ調べよって感じ。	切り取りより一次情報。対象条件が一発で分かる導線が助かる。	SNSで不安煽りが増え、制度は検索・窓口中心に整理されて見えた。	前回の経験で一次情報優先。実家同居で急迫は薄いが就職不安が強い。	通知を増やさず検索で要点に辿れる設計だと疲れにくいと感じた。	採用縮小や育成条件の変化で、進学後の経路が狭まる懸念が残る。	政策疲労	対象条件の説明	61.0	60.0
64	A02	鈴木大翔	家族形成	16	25	中立	平静	55.0	63.0	34.0	予約枠を押さえつつ要点だけ確認	制度利用	通知は見出しだけ読み、予約枠と必要書類の最終確認をした。	また制度が変わるのは嫌だけど、今回は探せば分かる形なら回せそう。	SNSで騒いでるけど、結局どこ見ればいいの？窓口行くわ。	切り取りより公式の要点と手続き導線を先に出してほしい。	物価不安の空気が強く、SNSは煽り気味。通知は簡素で導線は見えた。	前回も要点だけ拾えば回せた記憶と、実家同居で当面は崩れにくい。	要点と例外導線が整理されてると、制度変更でも手続き疲れが減る。	予約枠が混むと結局時間が削られて、生活防衛が優先になる。	手続き疲れ	手続き簡素化	64.0	56.0
64	A03	高橋湊	家族形成	17	26	中立	平静	60.0	72.0	46.0	適用条件と例外の整理	情報収集	検索と窓口FAQで自分の対象条件と例外三分岐をメモに落とした。	SNSは荒れてるけど、まず自分に関係ある条件だけ潰せばいい。財源が怖い。	制度また変わりそうで怖いけど、FAQは前より筋が通ってた気がする。	切り取りより一次情報とFAQ見よう。条件と例外が分かれば動ける。	物価不安とSNS切り取りが増える一方、制度は最小セット化と誤読対策が進んだ。	実家同居で急迫は薄いが将来設計は気になる。前ステップの記憶で一次情報を優先。	最小セット化と例外三分岐が見えれば、制度は検討対象として残せる。	財政圧で運用が縮み、例外が実質使えなくなる不安が残る。	財政不安	財源説明	70.0	52.0
64	A04	田中結菜	家族形成	15	24	注意	不安	46.0	50.0	61.0	窓口の要点版で例外分岐を確認	情報収集	要点版の例外三分岐と是正SLAを読み、該当しそうな証明の集め方をメモした。	また変わったら追えない。自分が境界で落ちたら終わりって感覚が抜けない。	結局さ、条件のとこが一番むずい。私これ当てはまるのかな…	切り取り多すぎ。要点版みたいな公式の短いやつ、もっと統一してほしい。	物価と先行き不安の話が増え、SNSは制度の切り取りで荒れ気味。窓口で要点版があるのは助かった。	実家同居で急な出費に弱く、制度変更とSNSの不安増幅が刺さる。前回の『要点版→異議』の記憶で今回は先に条件整理。	例外三分岐は『自分の状況→必要証明→期限』で先に埋めると迷いが減る。	境界で不支給になった時、代替支援につながる導線が切れないか不安。	手続き疲れ	手続き簡素化	56.0	60.0
64	A05	伊藤蓮	家族形成	18	27	注意	不安	46.0	52.0	58.0	要点版だけ見て窓口で条件を確認する	相談	学内の要点紙を持って自治体窓口で対象条件と地域枠を質問した。	結局、地域の枠が細ったら詰む。制度は助かるけど続く金が怖い。	要点は分かるけど、財源って大丈夫なん？途中で切れたら困るわ。	制度は要点が一枚だと助かる。財源と継続条件も同時に出してほしい。	SNSは切り取りが多いが、学校と自治体で要点版が出ていた。	低所得で通学負担があり、手続き増は避けたい。要点配布で確認しやすい。	要点紙＋窓口で例外条件まで聞けると不安が少し下がる。	地域の採用縮小と物価で、卒業後の生活費が持たない心配。	財政不安	財源説明	59.0	55.0
64	A06	渡辺心愛	家族形成	19	28	注意	不安	49.0	58.0	60.0	窓口前に要点確認	相談	予約前にメモを読み返し、聞く順番だけ整えて窓口に行く準備をした。	良さそうに見えても、結局わたしは対象外とか言われそうで怖い。	また制度変わる系？助かるならいいけど、手続き増えるの無理…	通知増やさずに、窓口で分かる説明が増えるなら助かる。	SNSは不安煽りが多いが、窓口向けに簡素化の話を少し聞いた。	実家同居で動けるがケアと不信が残り、SNS切り取りに揺れやすい。	SNSより窓口優先で確認すると不安が下がる感覚が強まった。	地元の仕事減で、学び直しの時間と費用が続くか不安が残る。	手続き疲れ	手続き簡素化	62.0	72.0
64	A07	山本陸	家族形成	19	28	注意	不安	47.0	56.0	57.0	雇用の動きを確認	情報収集	職場と知人から配置転換や評価変更の話を拾い、必要なら窓口も再確認した。	条件は分かったけど、物価と仕事が読めない。結局、先送り癖が戻りそうで怖い。	制度は前より分かる。でも給料も上がんないし、この先どうすりゃいいんだろ。	情報は整理されたけど、生活コストと雇用の不安は消えない。現場はきつい。	SNSで不安が増えつつ、会社側は監査や手順重視に寄り、将来像がぼやけた。	実家同居で急な破綻は避けられるが、雇用不確実性が高く先が描けない。	要点シートがあると確認は楽だが、環境不安は別問題だと感じた。	物価高と雇用変化で、家族形成の現実味がさらに下がりそう。	政策疲労	財源説明	52.0	63.0
64	A08	中村美咲	家族形成	20	29	中立	平静	57.0	65.0	42.0	公式要点だけ拾って就活軸を微調整	情報収集	自治体サイトと窓口の要点だけ確認し、応募先の育成/配属条件を見直した	SNSが荒れてても、要点が掴めれば動ける。配属と賃金だけは読めないのが怖い。	切り取り見て焦ったけど、結局公式の要点だけ見た。配属ガチャ怖い…	切り取りより公式の要点と条件リンクが助かる。通知多すぎないの重要。	SNSで不安が増える一方、検索/窓口優先の案内が増えた。採用は監査系重視。	前回の経験で要点整理が効くと学習済み。制度信頼は中で、まず公式確認を優先。	通知を増やさない要点導線があると、制度も就活も追える感覚が残った	内定後の配属幅と賃金停滞、景気急変への備えがまだ不安	政策疲労	手続き簡素化	68.0	52.0
64	A09	小林颯太	家族形成	21	30	中立	平静	57.0	62.0	46.0	採用動向と制度の最小セットを確認する	情報収集	採用の絞り具合と、SLA×例外三分岐の要点だけを窓口資料で確認した。	SNSは荒れてるけど、結局は手元の家賃と返済。条件が読めれば動けるはず。	SNSの切り取りで不安になる。要点だけ公式で見たいわ、時間ないし。	切り取りじゃなくて、対象条件と手順を最短で分かる形にしてほしい。	採用が絞られ気味で不安が増え、制度も整理中だと感じた。	賃貸シェアと返済があり、就職不確実性が刺さる。前回SLA確認で次手は見えた。	要点が最小セット化されていれば、SNSが荒れても自分の判断は保てる。	採用がさらに細ると、家賃と返済の逃げ道が減る不安が残る。	なし	対象条件の説明	69.0	51.0
64	A10	加藤梨央	家族形成	22	31	注意	不安	52.0	58.0	55.0	窓口前に要点を再確認	情報収集	自治体の要点版と例外分岐の図を見て、必要書類をスマホにメモした。	制度は少し分かりやすくなったけど、私が境界で弾かれないか怖い。	要点版ありがたいけど、窓口で解釈違い出たらまた地獄だよね…。	制度の要点版は助かる。境界ケースの説明ももう少し具体例ほしい。	SNSは不安煽りが多い一方、自治体に短い要点版が出ていた。	負債と学業で時間が薄く、前回の再提出不安が強いので確認に寄る。	要点版と分岐図があると動けるが、窓口差の不安は残る。	結局は担当者次第になり、時間と交通費が増えるのが怖い。	手続き疲れ	対象条件の説明	58.0	62.0
64	A11	吉田蒼	家族形成	22	31	注意	不安	46.0	52.0	62.0	最小セット化の要点だけ拾って窓口に確認を入れる	相談	大学窓口に要点を持ち込み、対象条件と例外分岐の適用可否を確認した。	情報は前より整理された気がする。でも俺が対象かは結局、窓口次第で怖い。	制度また変わってんの？助かるかもだけど、対象外って言われたら詰むわ。	切り取り対策は助かる。条件と例外の説明、もっと一枚で分かる形にして。	SNSで不安煽りが回る一方、窓口検索優先の説明が増えたと感じた。	負債と家賃で余力が薄く、採用不安も強い。前回の記憶で窓口確認を選ぶ。	最小セット化で要点は掴みやすいが、適用は窓口確認が必須だと覚えた。	採用が細ると返済計画が崩れ、申請しても続かない不安が残る。	手続き疲れ	手続き簡素化	58.0	68.0
64	A12	井上拓海	家族形成	23	32	中立	平静	54.0	66.0	45.0	要点だけ拾って生活防衛を固める	生活防衛	誤読防止の要点だけ確認し、固定費と貯蓄配分を微調整した	結局コストが先。制度は追えるけど、実感が追いつかないんだよな。	SNSの切り取り多すぎ。要点まとまってるのは助かるけど疲れるわ。	切り取りより公式の要点まとめ見よう。条件と財源はもっと見せてほしい。	物価と先行き不安が強く、SNSは煽り気味。要点まとめは届いた	正規で急落不安は薄いが、賃料と生活費で結婚判断が鈍る記憶が残る	切り取り回避に要点レイヤ優先が効くと再確認した	生活費が下がらないと同居・結婚の踏み切りは先送りになりそう	政策疲労	財源説明	66.0	58.0
64	A13	木村彩花	家族形成	24	33	中立	平静	58.0	72.0	43.0	配布設計の要点だけ拾う	情報収集	窓口/検索優先と例外三分岐の要点を社内チャットで共有しメモした。	また制度が動くのは怖いけど、要点と例外が先に分かるなら落ち着ける。財源だけは気になる。	SNSの切り取り怖いけど、窓口優先なら助かるね。財源どうなってるんだろ。	制度は要点先出しと例外分岐が鍵。切り取り対策も含めて丁寧に頼む。	SNSで不安煽りが流れる一方、検索/窓口優先の案と例外分岐の整理を見た。	IT正規で調べる余力はあるがSNS不安増幅に弱い。前回のSLA確認で判断が安定した記憶。	要点＋例外分岐＋切り取り対策が揃うと、制度変化でも受け止めやすい。	財源説明が曖昧だと、結婚や子どもの話は先延ばしが続きそう。	財政不安	財源説明	74.0	47.0
64	A14	長谷川杏奈	家族形成	22	31	注意	不安	44.0	63.0	66.0	通知の要点だけ再確認して窓口の空き枠を取る	制度利用	要点ページの条件と期限だけ見直し、電話で相談予約を入れた。	支援は増えたっぽいのに、外れたら結局詰む。審査待ちが一番こわい。	ねえ、これ通らなかったら家賃と返済どうすんの…窓口行くわ。	制度、要点がまとまってるのは助かる。審査の見通しも出してほしい。	SNSは不安煽りが多いが、通知と要点で条件は少し見えた。	非正規で収入が揺れ、家賃と借入が重い。要点化は効くが不信が残る。	要点＋相談枠があると、申請で消耗し切らず動けると覚えた。	審査遅延や対象外で、支払いが先に来る不安が残る。	手続き疲れ	手続き簡素化	60.0	68.0
64	A15	石川涼太	家族形成	24	33	注意	不安	48.0	52.0	55.0	切り取り回避で要点だけ確認	情報収集	通知は開かず、自治体FAQと検索で適用条件と例外だけを短時間で確認した。	前より分かる。でも結局、途中でまた変わって自分だけ損しそうで怖い。	SNSの切り取り多すぎ。条件だけ知りたいのに、疑心暗鬼になるわ。	切り取りじゃなく公式の要点まとめが先に出てほしい。疲れる。	制度の説明が最小セット化され、検索と窓口中心で要点に辿りやすい。	前回は条件が揃うと不安が下がった記憶。SNS不安増幅と不信が残る。	要点が先に見える設計だと、怒りより不安の制御がしやすいと覚えた。	財政圧と現場負荷で運用が崩れ、結局“例外”が機能しない不安。	政策疲労	財源説明	66.0	64.0
64	A17	西村菜摘	家族形成	24	33	注意	不安	26.0	58.0	66.0	折り返しで条件を詰める	相談	窓口の折り返しで例外条件と必要書類の最小セットを確認した。	制度は少し分かりやすくなったけど、介護が崩れたら全部止まるのが怖い。	電話つながったけど、結局こっちが動けないと詰むんだよね…。	制度の要点だけ届くのは助かる。現場の運用が続くか不安。	SNSは不安煽りが多いが、窓口は要点と例外を短く説明してくれた。	重度介護と在宅制約で手続き時間が取れず、電話確認が現実的だから。	まず窓口で例外三分岐を聞き、必要書類だけ先に揃えるのが最短。	介護急変で連絡や提出が遅れ、給付や収入が途切れる不安が残る。	手続き疲れ	手続き簡素化	41.0	68.0
64	A18	山崎直人	家族形成	25	34	中立	平静	58.0	73.0	46.0	介護の条件だけ先に確認	相談	市の相談窓口で将来の親介護の申請条件と必要書類だけ聞いてメモした	制度は前より分かりやすい。でも財政きついなら、途中で変わらんかが怖い。	とりあえず窓口で介護の条件だけ聞いた。変わるなら先に言ってほしいわ。	制度の要点が見えるのは助かる。継続性と財源の説明も欲しい。	SNSは不安煽りが多いが、自治体の要点資料と窓口で確認できた	実家同居で家計は守れるが将来の介護不安が残る。要点資料が効いた	窓口で条件確認できると不安が下がる。要点→確認の順が自分に合う	親の介護が急に来た時に、費用と手続きが短期で回るかは不安	財政不安	財源説明	68.0	55.0
64	A27	斎藤紗季	家族形成	28	37	注意	不安	60.0	66.0	53.0	相談で条件を確定	相談	予約した窓口で例外条件と必要書類を確認し、職場にも共有した。	制度は少し分かりやすくなったけど、物価と介護で毎月が綱渡り。続くのかな。	窓口は丁寧だった。でも結局、書類と時間がきつい。私が倒れたら終わるよね。	切り取りより一次情報。条件と例外が一枚で分かるのは助かる。	SNSは不安煽りが多いが、窓口と検索で要点と例外導線に辿れた。	重度ケアと共働きで時間が薄く、前回の相談予約が効いて確認行動に出た。	例外条件と必要書類が一枚で分かると動ける。窓口の予約は必須。	物価と職場負荷が続くと、手続き以前に家庭が回らなくなる。	手続き疲れ	手続き簡素化	61.0	66.0
64	W02	中島美優	補助観測	36	45	中立	平静	58.0	64.0	38.0	要点版を更新	情報収集	自治体の要点版とFAQ更新だけ確認し、会社の制度とも突き合わせた	制度は少し分かりやすくなった。でも財源の腹落ちがなくて、続くのかが怖い。	要点は助かるけど、結局お金どうすんの？ってモヤるんだよね	切り取りより要点版が先に出るのは良い。継続条件も見える化してほしい	SNSは不安系が多いが、自治体の要点版は押し付け感が薄いと感じた	正規ITで余力はあるが介護もあり、手続き増は避けたい。前回の相談経験が効いた	要点版＋異議導線は有効。継続と財源が見えないと疑念は残る	財政圧で運用が揺れ、例外が裁量化して“使える人だけ得”に戻る不安	財政不安	財源説明	66.0	52.0
64	W22	野口彩乃	補助観測	35	44	中立	平静	56.0	60.0	49.0	条件を見える化して手続き準備	制度利用	自治体サイトと窓口で要件を再確認し、必要書類の段取りを作った。	SNSは怖い話ばかりだけど、今回は条件が整理されて少し息できる。	ねえ、やっと必要な書類と期限が見えた。これなら動けそう。	条件と手順が一枚で分かるの助かる。切り取りより窓口優先で。	通知は少なめで、検索と窓口で要件と例外の説明が整理された。	前回の電話で要点が掴め、今回は誤読対策の説明で迷いが減った。	窓口と検索で同じ説明が出ると、不安が一段落ちる。	財政圧で運用が先細りすると、また条件が揺れて混乱しそう。	手続き疲れ	財源説明	61.0	55.0
64	YG_CH04	今の6-7歳世代が若者になった姿	若者	15	16	中立	平静	55.0	58.0	50.0	要点だけ掴む	情報収集	学校の要点紙と自治体のQ&Aだけ確認し、進路費用の目安をメモする	また制度が変わっても、要点だけ分かれば動ける…でも家の財布は怖い。	結局いくらかかるん？奨学金とか条件、先生に聞いた方早いよね。	切り取り多すぎ。公式の要点まとめ出してくれるのは助かる。	SNSで不安煽りが流れる一方、学校で短い要点と相談先が共有された	政策疲労が残るので要点優先。学校窓口の手がかりが前回記憶に残っている	SNSは鵜呑みにせず、学校/公式の要点→必要なら相談の順で見る	物価と家計の話が続くと、進学費用で選択肢が狭まりそう	政策疲労	財源説明	56.0	44.0
64	YG_CH05	今の8-9歳世代が若者になった姿	若者	15	18	注意	不安	55.0	59.0	60.0	通知は追わず窓口で要点確認	相談	学校の相談窓口で検索用の短い要点カードだけもらい、該当条件を確認した。	SNSの切り取りでまた振り回されそう。就活の入口が急に変わるのが一番こわい。	また制度変わるって流れてきた。結局さ、私ら対象なん？窓口で聞くわ。	切り取りより公式/窓口ベースで確認した方がいい。対象条件が一枚で分かると助かる。	SNSは不安煽りが多い一方、窓口で『押し付けない要点整理』が出てきた。	前回の成功体験で窓口確認を優先。SNS不安増幅と採用不安で警戒が残る。	『通知は追わず、要点カード→窓口確認』が一番消耗しないと覚えた。	採用や育成ルートが急変すると、準備が間に合わず置いていかれる不安。	手続き疲れ	対象条件の説明	54.0	49.0
64	YG_CH06	今の10-11歳世代が若者になった姿	若者	15	20	中立	平静	56.0	60.0	52.0	要点レイヤで就活/実習の優先度を更新	情報収集	窓口/検索優先の要点レイヤを見て、実習2本と生活費計画を微修正した	不安はあるけど、切り取りに飲まれず条件を押さえれば前に進める。打ち切りは怖い	とりあえず要点だけ見れば迷わなくて済むかも。生活費だけはマジで上がりすぎ	切り取りより一次情報。条件と例外が分かれば不安は減る	SNSは不安煽り多いが、検索/窓口で押し付けない要点資料に辿り着けた	前回の学びで要点+財源を見る癖が残り、今回は誤読防止設計が届いて判断が安定	切り取り回避して窓口/検索で要点確認すれば、迷いを減らせると記憶	財政圧と物価で、支援が途中で細る不安は残る	政策疲労	財源説明	63.0	55.0
64	YG_CH07	今の12-13歳世代が若者になった姿	若者	15	22	注意	不安	51.0	56.0	63.0	採用の変化だけ拾う	情報収集	志望業界の採用条件変更と学び直し支援の対象を要点だけ確認した	また条件変わるのは正直だるい。けど今のうちに軸だけ決めないと詰むかも。	SNSだと煽り多すぎ。結局、対象条件ってどこ見れば一発で分かる？	切り取りより一次情報と窓口確認が早い。対象条件だけ統一してほしい。	SNSで不安が増幅し、採用や育成ルートが会社ごとに変わって見える	同居で急場は耐えるが、採用不安と情報過多が強い。前回の導線は効いた	要点がまとまってる情報源なら、制度は使う前提で動ける	採用が細ると、学び直しの時間と費用が先に破綻しそう	政策疲労	対象条件の説明	62.0	55.0
