step	agent_id	name	layer	base_age	current_age	evaluation	emotion	pathway	support	intensity	action	action_category	action_detail	thought	private_talk	social_post	perceived_situation	reasoning_basis	memory_update	carryover_concern	side_effect	adjustment_request	fairness_perception	policy_fatigue
61	A10	加藤梨央	家族形成	22	28	注意	不安	48.0	55.0	52.0	窓口予約	相談	学校の就職担当と連携し、代替ルートの優先予約と必要書類をその場で確定した。	道は残ってそう。でもまた条件の読み違いで詰むのが一番怖い。	予約取れたけど、結局書類ゲーだよね…落ちたら返済きつい。	対象外でも代替ルートあるのは助かる。条件はもっと一枚で見せて。	採用枠は細いが入口は残ると聞き、制度は例外条件と代替ルートが整理された。	負債と賃貸固定費で失敗が怖い一方、窓口予約で手続き不安が少し減った。	代替ルートは予約優先で進められる、と覚えた。	採用縮小で競争が強く、返済が長期化する不安。	手続き疲れ	手続き簡素化	69.0	45.0
61	A11	吉田蒼	家族形成	22	28	注意	不安	46.0	50.0	60.0	代替ルートの優先予約で手続きを進める	制度利用	窓口の案内に従い代替ルートの優先予約を確定し必要書類を揃えた	少し道は見えたけど、結局は書類と期限。バイト減ったら詰むかも	代替ルート優先予約は取れた。助かるけど、返済始まるの怖いわ	例外条件と代替ルート、統一で見える化してほしい。たらい回し無理	採用が細り不安が増える一方、例外条件の統一と代替ルート優先予約の案内が届いた	負債が大きく収入不安が強い。前回の窓口予約経験で通知に反応し手順が前進	優先予約と統一条件があると迷いが減る。進めるなら早めに動く	景気悪化で収入が落ちた時、返済開始と生活費が両立できるか	手続き疲れ	手続き簡素化	66.0	49.0
61	A12	井上拓海	家族形成	23	29	中立	平静	52.0	63.0	38.0	制度の例外条件を確認して家計の守りを固める	情報収集	自治体サイトと窓口FAQで例外条件と代替ルートを確認しメモした。	会社は大丈夫そう。でも物価と財源の話が曖昧だと、結局動けない。	制度の例外とか代替ルートあるなら助かるけど、結局面倒じゃない？	制度の例外条件、統一されるなら安心。条件と手順は簡潔にしてほしい。	SNSで不安が増えつつ、制度の例外条件や代替ルート整備の話題は目に入った。	正規で当面は安定だが賃貸更新と返済が気になり、情報で先回りした。	例外条件が統一されると助かる。代替ルートは実装次第で評価が変わる。	財源説明が弱いとまた先送り。手続きが複雑だと使わず終わる。	財政不安	財源説明	66.0	46.0
61	A13	木村彩花	家族形成	24	30	中立	平静	50.0	64.0	46.0	例外条件だけ確認	情報収集	社内チャットと自治体サイトで例外条件と窓口予約の有無だけ見た	また制度が増えた。助かるのはいいけど、結局自分が対象か分からないのが一番しんどい。	条件とか代替ルートって結局どこ見れば一発で分かるの？疲れるんだけど。	制度は増やすより、対象外と例外の説明を統一してほしい。迷う時間が一番コスト。	SNSで不安煽りが増え、制度の例外条件と代替ルートの話題も流れてきた	正規ITで生活は保てるが物価不安が残り、判断コストを下げたい記憶が強い	例外条件が全国で揃うと、必要時に動ける感覚は戻る	財源の根拠が見えないと、また途中で縮む不安が消えない	政策疲労	財源説明	58.0	52.0
61	A14	長谷川杏奈	家族形成	22	28	注意	不安	28.0	44.0	68.0	代替ルートの予約優先を確認	情報収集	通知と自治体ページで代替ルートの予約優先有無だけ確認し保存した。	結局、私みたいな境界は後回しじゃない？家賃と返済が先に来る。	また制度変わってるっぽい。対象外でも予約優先あるなら助かるけどさ…	対象外でも行ける代替ルート、予約優先にして。たらい回しは無理。	SNSで不安が広がり、物価とシフト減の話が増えた。例外条件や代替ルートの話題も見えた。	非正規で収入不安定、制度信頼が低く申請疲れが残るため、まず予約導線の確実性だけ見た。	困ったら『代替ルート→予約優先』を先に探す癖が強まった。	シフト減が続くと家賃と返済が先に詰む不安が消えない。	手続き疲れ	手続き簡素化	46.0	74.0
61	A15	石川涼太	家族形成	24	30	注意	怒り	34.0	47.0	66.0	例外条件だけ確認して応募先を切り替える	生活防衛	例外3条件と代替ルート予約だけ見て、単価の高い案件に応募先を寄せた。	また条件が増えるやつか。助かる線は見えるけど、結局手間と不安はこっち持ち。	救済あるのは分かるけど、毎回読むのダルい。普通に固定費が怖いんよ。	例外条件は明確にしてくれ。対象外でも回されない導線が最低限。	SNSで不安が増え、物価と単価で生活防衛が強まり、制度は凍結下で例外と代替ルートが整備中に見えた。	ギグで収入不安定・家賃と返済が先。前回『代替ルート保存』の記憶があり、今回は例外条件が届いた。	例外3条件と予約優先の代替ルートをメモ。困ったらまず予約導線を使う。	単価下落と物価で、結局は月末の資金繰りが崩れる不安が残る。	政策疲労	手続き簡素化	58.0	56.0
61	A17	西村菜摘	家族形成	24	30	注意	不安	22.0	48.0	72.0	予約優先の代替ルートだけ押さえる	制度利用	自治体の予約ページで代替ルートの対象3条件と必要書類だけメモした。	道は少し見えたけど、急変したら間に合うのかが怖い。追う力も残ってない。	例外の条件は分かったけど、結局書類そろえる体力がない日があるんだよね。	困った時の代替ルート、予約優先にするのは助かる。条件だけもっと短くして。	SNSは不安が強く、生活費の話題が多い。自治体案内で代替ルートと例外条件を見た。	重度ケアで外出と就労が不安定。前回の疲れで追えず、予約と条件が見えた分だけ動けた。	全部は追えない。予約優先と例外条件が一枚で見える時だけ手続きする。	急変で就労が切れた時、再審査の遅れで支援が途切れる不安が残る。	手続き疲れ	手続き簡素化	30.0	86.0
61	A18	山崎直人	家族形成	25	31	注意	不安	48.0	63.0	56.0	例外条件と代替ルートを確認	情報収集	自治体サイトと会社の掲示で例外条件と相談予約の手順を確認した。	守りはできるけど、物価と先の介護が同時に来たら持つのか分からん。	制度また変わる？予約優先は助かるけど、結局条件が分かりにくい。	例外条件と代替ルート、簡単に一覧で見れる形にしてほしい。	SNSは不安が増幅。物価高と人手不安、会社は再訓練や配置換えが増えそう。	実家同居で当面は耐えるが、物価と将来介護の重なりが刺さる。	例外の3条件と予約導線を先に押さえると、たらい回しは減る。	再学習負荷と家計圧が続くと、結婚や子どもは後回しになりそう。	財政不安	対象条件の説明	54.0	49.0
61	A27	斎藤紗季	家族形成	28	34	注意	不安	38.0	62.0	60.0	代替ルートで手続きを進める	制度利用	統一3条件と代替ルートの予約優先を見て、必要書類を揃え直し申請を進めた。	前より迷子にならないのは助かる。でも欠勤と介護で、家計がいつ崩れるか怖い。	予約優先になったのは神。けど休むたび給料減るの、結局つらい…	たらい回し減る設計は良い。現場が回る体制も一緒に頼む。	制度の例外条件が統一され、代替ルートが予約優先で見える化された。	重度ケアと賃貸家計で時間がなく、窓口回避できる改善が刺さった。	統一条件とログで『急に変わる』不安が少し下がった。	欠勤増で収入が落ち、家賃と介護費が同時に詰む懸念。	財政不安	財源説明	52.0	62.0
61	W02	中島美優	補助観測	36	42	注意	不安	55.0	62.0	55.0	例外条件と代替ルートを確認	情報収集	自治体サイトと社内窓口で例外条件と代替ルート予約の手順を確認した。	助けの道筋は見えたけど、結局いつ財政で削られるかが怖い。	代替ルートあるのは助かるけど、また条件変わらないよね…？	境界層向けの代替ルート整理は良い。継続性も説明してほしい。	SNSは不安煽りが増え、会社は再学習と説明責任の負荷が増えた。	軽いケア責任があり、前回から代替確保を優先。新ガードレール情報が届いた。	困った時は『例外条件＋代替ルート予約』を先に確認する習慣が強まった。	財政圧で運用が縮むと、結局たらい回しに戻る不安が残る。	財政不安	財源説明	63.0	54.0
61	W22	野口彩乃	補助観測	35	41	注意	不安	44.0	58.0	60.0	例外条件を確認して予約する	制度利用	統一3条件の例外ルールを読み、代替ルートの予約枠で相談予定を確保した。	道筋は少し見えた。でも介護が崩れたら全部飛ぶ気がして怖い。	予約は取れたけどさ、急変したら仕事どうする？ってずっと考える。	例外条件が見える化されたのは助かる。現場にちゃんと届いてほしい。	制度の例外条件が全国で統一され、代替ルートが予約優先になった情報が届いた。	前回の予約経験があり、今回は条件が明確化して支援が増えたと知覚。ただ介護の重さが制約。	統一3条件と訂正ログの見方、代替ルートの予約手順を家族共有に追記した。	介護急増で欠勤が重なり、職場評価と家計が同時に悪化する不安。	手続き疲れ	手続き簡素化	56.0	68.0
61	YG_CH05	今の8-9歳世代が若者になった姿	若者	15	15	注意	不安	46.0	44.0	66.0	進路確認	情報収集	学校の進路資料と企業情報を見比べ、親にも現実を聞く。	AIで選ばれる感じが怖い。自分の強みって何だろ。	推薦とか資格って今も効く？AIで仕事減るってマジ？	不安煽り多すぎ。ちゃんと進路の情報ほしい。	SNSで不安話が増え、物価や就職の話題が身近に出た。	制度信頼が低めでSNS不安が強く、進路期で影響を直結して捉えた。	『例外ルートがあるらしい』が条件が分からず曖昧に残る。	結局、誰が使える支援か分からず取り残される不安。	手続き疲れ	対象条件の説明	45.0	61.0
61	YG_CH06	今の10-11歳世代が若者になった姿	若者	15	17	注意	不安	48.0	52.0	59.0	例外条件と代替ルートを押さえる	相談	学校の進路室で奨学金の例外条件と申請窓口を聞き、予約枠を取った。	結局どれが自分に当たるのかが一番しんどい。外れたら詰む感だけ残る。	さっきの制度、助かる道あるっぽいけど結局条件むずくない？って思う。	対象外でも代替ルートあるなら、条件と手順を1枚で出してほしい。	物価不安の空気が強く、進路の費用とバイト先の先行きが気になった。	家計不安の話題が増え、前回の不安記憶から先に窓口確認を選んだ。	制度は揺れる前提でも、例外条件と代替窓口を先に押さえると楽だった。	景気がさらに悪化すると、枠が減って結局競争が強まる不安が残る。	政策疲労	対象条件の説明	51.0	58.0
61	YG_CH07	今の12-13歳世代が若者になった姿	若者	15	19	注意	不安	44.0	46.0	66.0	例外条件と代替ルートの入口を先に押さえる	情報収集	自治体サイトと学校の案内で例外3条件と予約導線をブクマした	選別が進む感じが怖い。詰む前に逃げ道だけは確保したい。	また制度変わるってさ。結局どれが使えるの？予約だけ先取ろ	対象外でも行ける代替ルート、予約優先は助かる。条件は明確にして	SNSで不安が増幅。生活コストが重く、採用は絞りつつ選別感が強い	同居で即崩れはしないが不確実性が高い。前回の代替ルート経験で『入口確保』を優先	例外条件の明文化と予約優先があると、動ける感覚が少し戻る	財政圧でまた遅延・縮小されると、挑戦より安全策に寄ってしまう	財政不安	財源説明	58.0	49.0
61	YG_CH08	今の14歳世代が若者になった姿	若者	15	20	注意	不安	46.0	56.0	62.0	例外条件と代替ルートを確認	相談	学校の進路室で、例外運用と代替ルートの申請条件をメモした。	道はあるけど、また条件が変わって振り回されそう。今の努力が無駄になりたくない。	一応ルートは見えたけどさ、結局あとで変わるんじゃない？って怖い。	境界の人向けに、条件と窓口を一枚で出してほしい。更新も履歴つきで。	SNSでは不安が回り、生活コストの話題が増えた。企業側は入口は残すが競争感も強い。	家計優先の空気とSNS不安が強い一方、代替ルートと例外条件の見える化で行動は取りやすい。	例外条件が言語化されると、相談のハードルが下がると分かった。	財政圧で運用が遅れたり条件変更が続き、計画が崩れる不安が残る。	財政不安	財源説明	58.0	44.0
62	A01	佐藤陽菜	若者	15	22	中立	平静	53.0	62.0	46.0	窓口一本化の確認	情報収集	予約窓口で「1回で終える」運用かを確認し、必要書類をまとめた	不安はあるけど、入口が一本なら動ける。あとで運用が変わらないかだけ怖い。	とりあえず予約で一回で終わるか聞いてくる。たらい回しは無理。	制度の入口が一本化なら助かる。現場で本当に一回で済むのか知りたい。	SNSは不安煽り多め。制度は「要点だけ周知」「窓口一本化」の話が届いた	実家で家計は安定寄り。前回のメモで代替ルートを準備済みで冷静に確認へ	要点だけ把握して窓口確認すれば混乱しにくい感覚が残った	財政圧力で現場運用が後から変わり、結局やり直しになる不安	財政不安	手続き簡素化	63.0	46.0
62	A02	鈴木大翔	家族形成	16	23	注意	不安	48.0	52.0	51.0	要点だけ確認して進路に影響する所を固める	情報収集	学校の連絡と求人、制度は「3つだけ」説明だけ拾ってメモ更新した	就職が絞られる感じがある。制度も結局、俺が対象なのか曖昧で怖い。	求人きつくない？制度も3つだけって言うけど、結局どれ見ればいいんだよ	制度説明は短くて助かるけど、対象条件はもっと明確にしてほしい	SNSで不安が増え、求人は厳選気味。制度は要点周知が出てるらしい	追う情報を絞る癖があり、学校・求人の変化が先に刺さって不安が増えた	制度は「3つの要点」だけ覚え、対象条件は後で確認が必要と刻む	対象外だった時の手戻りと、求人の入口が狭まる感じが残る	政策疲労	対象条件の説明	54.0	58.0
62	A03	高橋湊	家族形成	17	24	中立	平静	58.0	60.0	47.0	採用不安に備えて説明力の練習を増やす	学習・就活	面接想定問答を作り、技術実績の説明を短く言える形に直した。	制度は整理されたっぽいけど、景気と採用が怖い。手元の動ける分だけ固める。	なんか採用絞る感じあるよな。俺、説明下手だし今のうち詰めるわ。	不安煽りより、条件整理と準備の仕方を共有してほしい。	SNSで不安話が増え、採用が厳しくなる空気と説明力重視の話を見た。	技術志向で就活準備中。SNS不安増幅と採用厳選情報が刺さり、自己対策へ寄せた。	採用局面は説明力が効く。制度は「3つだけ」を起点に確認する。	財政圧で運用がまた変わり、結局条件が揺れる不安。	財政不安	財源説明	72.0	41.0
62	A04	田中結菜	若者	15	22	注意	不安	41.0	45.0	63.0	予約統一の確認	情報収集	自治体サイトと学校の掲示で「1回で終える」予約ルートと条件を確認した。	手続きは少し楽そう。でも採用が絞られるなら結局、先が細い気がする。	予約で一回で終わるのは助かるけど、仕事減ったら意味なくない？	制度、要点3つでまとめてくれるのは良い。運用がブレないなら。	SNSで不安が増える中、要点周知と予約統一の案内が目に入った。	家計制約と実家同居で申請負担が刺さる。前回の手続き不信が残る。	予約統一は使えそう。けど採用不安は別で続くと感じた。	財政圧で運用が地域差になり、また条件が揺れる不安。	実装不信	対象条件の説明	50.0	52.0
62	A05	伊藤蓮	家族形成	18	25	注意	不安	46.0	55.0	58.0	窓口一本化で条件確認	制度利用	就職支援と自治体の一本化運用で、代替ルートの必要書類と期限をその場で確定した	一回で終わるのは助かる。でも採用が絞られたら、結局そこで詰む気がする。	窓口は前よりマシだった。でも枠少ないなら意味なくない？ってなるわ	手続き一本化は良い。採用側の厳選も同時に見えるのがしんどい。	SNSの不安が強く、採用厳選の話題が増えた。窓口運用は統一周知が届いた	低所得で通学負担があり失敗が怖い。前回の予約経験で一本化を重視した	一本化運用なら1回で条件が固まり、次の動きが作りやすいと覚えた	採用枠が細いままなら、条件が分かっても競争で落ちる不安が残る	財政不安	地域枠追加	52.0	50.0
62	A06	渡辺心愛	家族形成	19	26	注意	不安	39.0	52.0	63.0	代替ルートを一回で終える予約に切り替えて手続きを前に進める	制度利用	前回聞いた代替ルートで予約し、必要書類を実家で揃えて提出準備した。	一回で終わるなら助かる。でも景気も物価も不安で、先が細い気がする。	予約取れたけど、結局お金と仕事どうなるんだろ。私だけ置いてかれそう。	手続きは「1回で終える」運用にしてほしい。たらい回しが一番きつい。	SNSは不安系の話が多い一方、制度は「3つだけ」周知が回ってきた。	前回の電話で代替ルートを把握。実家同居で動けるがケアと不信感で慎重。	代替ルートは予約優先で一回完結に寄せられている、と覚えた。	ケアが重い週に、書類や連絡が追いつかず失速する不安。	財政不安	財源説明	45.0	62.0
62	A07	山本陸	家族形成	19	26	中立	平静	52.0	56.0	47.0	予約で片付ける	制度利用	自治体の予約優先ルートで相談枠を取り、必要書類を1回で揃える段取りにした。	前より分かりやすい。でも景気と採用が怖いし、また変わると嫌だ。	予約で済むってさ。助かるけど、仕事の先はマジ読めん。	窓口が一本化されるなら、まずはそこから徹底してほしい。	自治体サイトで「3つだけ」周知と、予約で完結する代替ルート統一を見た。	前回調べた代替ルートが運用統一され、手続き不安が下がったため。	予約で完結する窓口がある、と自分の中で確信が持てた。	物価と雇用が不安で、制度が続くのかはまだ疑っている。	財政不安	財源説明	63.0	44.0
62	A08	中村美咲	家族形成	20	27	注意	不安	45.0	63.0	52.0	予約窓口で要件を確認して動線を固める	相談	予約優先窓口で対象条件と代替ルートを確認し、必要書類をメモした。	一回で終わるのは助かる。でも採用枠が細いなら結局きついよね。	窓口は前よりマシだった。けど求人の空気が重くて、返済が怖い。	手続きは少し整理された感。雇用の先行きの説明ももっと欲しい。	SNSは不安煽り多め。窓口は「3つだけ」周知で誤解訂正が進んだ。	賃貸シェアで固定費に弱く、就活不安が直撃。窓口改善は実感したが市場は不透明。	予約ルートなら迷いにくいと学んだ。情報は絞られた方が理解できる。	採用縮小と物価が続けば返済計画が崩れる不安は残る。	財政不安	財源説明	62.0	39.0
62	A09	小林颯太	家族形成	21	28	注意	不安	44.0	68.0	55.0	予約と要点だけ追う	制度利用	統一された予約ルートで手続き日程を確定し、3つの要点だけ保存した	道筋は作れるけど、景気と採用が読めなくて先延ばし感が残る。	予約は取れた。けど採用きついって話多くて、結局どうなるんだろ。	情報多すぎ。要点3つと手続き1回で終わるなら助かる。	SNSは不安煽り多いが、公式の要点整理と予約一括の案内は目に入った	賃貸シェアで固定費意識が強く、採用不安の情報に反応しやすい一方、予約で行動は固めやすい	要点を絞って予約を先に取ると、頭の散らばりが減ると覚えた	採用が戻らず、卒業後の入り口が細いままになる不安	財政不安	財源説明	72.0	33.0
62	A10	加藤梨央	家族形成	22	29	注意	不安	46.0	58.0	56.0	面接強化の確認	学習・就活	就職担当に連絡し、厳選採用向けの説明・対応練習枠を追加で押さえた。	道は残ってるけど、採る側の基準が急に上がって置いてかれそう。	求人また絞るってさ…面接の練習増やすけど、返済きついよね。	不安煽りより、必要条件を短く出してほしい。現場は動きたいだけ。	SNSで採用厳選の話が増え、窓口は「一回で終える」運用が進んでいる。	前回の予約優先が効いた記憶はあるが、採用不安と負債で焦りが強い。	窓口は一本化されつつあり、準備の打ち手は増やせると覚えた。	景気と採用がさらに悪化したら、返済が長期化する不安が残る。	政策疲労	対象条件の説明	66.0	52.0
62	A11	吉田蒼	家族形成	22	29	注意	不安	48.0	54.0	58.0	窓口の1回完結運用で手続きを詰める	制度利用	予約枠の案内に合わせ、必要書類を持って1回で終える段取りにした	手続きは前よりマシ。でも景気と返済開始が同時に来たら詰むかも。	一回で終わるの助かるけど、就職先絞られたら返せる気しない	申請が一回で終わる運用は良い。あとは雇用と返済の現実も頼む	SNSは不安話が多いが、窓口は「3つだけ」の要点と誤解訂正を出し、予約も統一された	前回の予約経験で動けた一方、雇用不安と負債2.3が重く警戒が残る	要点が絞られてると判断できる。1回完結なら制度は使える	採用が細り収入が落ちた時、返済と家賃が同時に耐えられるか	財政不安	財源説明	68.0	45.0
62	A12	井上拓海	家族形成	23	30	中立	平静	50.0	66.0	42.0	会社の動きと制度の要点だけ掴んで家計を締め直す	生活防衛	社内の評価・配置転換の噂を確認し、固定費と返済計画を見直した。	不安煽り多いけど、結局は収入が落ちない備えが一番。制度は分かりやすいなら助かる。	最近また不安系多いな。会社も厳選っぽいし、とりあえず固定費削るわ。	不安は煽られるほど増える。要点整理と手続き簡素化はほんと大事。	SNSで不安が増え、採用や配置転換の話が出る一方、制度の要点周知と窓口統一が進んだ。	正規で当面は安定だが、労働不確実性とSNS不安が刺さる。前回の手続き懸念に運用改善が効いた。	要点が絞られてると追える。窓口が一回で終わるなら使う気になる。	財源が曖昧だと結局また変わりそうで信じ切れない。	財政不安	財源説明	64.0	48.0
62	A13	木村彩花	家族形成	24	31	注意	不安	46.0	60.0	55.0	要点だけ拾う	情報収集	周知された「3つだけ」と予約優先ルートの要点をメモし、社内の景況感も聞いた	制度は分かりやすくなったけど、景気と財源が薄いとまた縮む気がする。	情報は減ったのは助かる。でも結局お金どこから？ってなるんだよね。	制度の要点整理は良い。次は財源と継続条件も一緒に出してほしい。	SNSの不安が増え、採用や育成が絞られる話が周りで増えた	正規ITで基盤はあるが、採用厳選と財政圧で将来計画が曇るため	要点が固定されると追う手間は減るが、継続性の説明が鍵だと残った	財源と継続条件が見えないと、家族形成の判断が先延ばしになる	財政不安	財源説明	56.0	50.0
62	A14	長谷川杏奈	家族形成	22	29	注意	不安	30.0	48.0	66.0	窓口一本化の有無を確認	情報収集	通知と自治体ページで「1回で終える」運用の対象と手順だけメモした。	制度が分かりやすくなっても、仕事の不安が消えない。結局、私が持つ余裕がない。	手続きは楽そうだけど、シフト減ったら家賃どうすんの…ってなるよね。	情報が整理されるのは助かる。次は現場で本当に回るか見たい。	SNSは不安っぽい話が多く、仕事の先行きも読めない。制度は説明が少し整理された。	非正規で雇用不安が強く、前回の手続き疲れ記憶が残るが、周知整理で支援感は微増。	要点が3つに整理されている発表は一応保存するようになった。	シフト減と物価で、返済と家賃が同時に詰む不安が続く。	手続き疲れ	対象条件の説明	49.0	69.0
62	A15	石川涼太	家族形成	24	31	注意	怒り	38.0	52.0	58.0	予約優先ルートで要件を確かめて働き方を組み替える	生活防衛	予約優先の導線で自分が対象か確認し、今月は単価高めに寄せて応募した。	一回で終わるのは助かる。でも景気と単価が落ちたら結局詰む気がする。	手続きは楽になったけどさ、稼ぎ不安は残る。今月どう乗り切る？	窓口たらい回し減るのは良い。けど生活コストと仕事の不安は続く。	周知が絞られて迷いは減ったが、案件単価と物価の不安が強い。	ギグで収入不安が強く、前回メモした予約導線が今回も使えたため。	要点は『3つだけ』と予約導線。困ったらまず予約で当たりを付ける。	単価下落と物価で、手続きが簡単でも資金繰りが崩れる不安。	財政不安	財源説明	60.0	48.0
62	A17	西村菜摘	家族形成	24	31	注意	不安	28.0	52.0	64.0	窓口に一本化できるか確認する	相談	自治体の窓口に電話し、予約優先の代替ルートが1回で完了するか確認した。	また条件が増えたら無理。今は切れ目なく繋がるかだけ知りたい。	ねえ、結局どこに出せば一回で終わるの？また回されるの嫌。	申請の窓口が一本化なら助かる。条件と必要書類を一枚で見せてほしい。	SNSで不安が広がり、生活費と制度の変更が怖い話題が多い。自治体は『3つだけ周知』と『1回で終える運用』を出した。	重度ケアで時間がなく制度不信も強いが、一本化の説明が届き少しだけ動けた。	『一回で終わる窓口』が本当に機能するなら次も使う。	就労が切れた時に審査が遅れて支援が途切れる不安は残る。	手続き疲れ	手続き簡素化	34.0	82.0
62	A18	山崎直人	家族形成	25	32	注意	不安	46.0	62.0	58.0	予約ルートの統一運用を確認	情報収集	自治体の案内と会社掲示を見て、予約で完結する代替ルートを確認した。	手順は分かってきたけど、景気と物価で将来の腹落ちがしない。	予約で一回で終わるなら助かるけど、結局金と時間がきついんよな。	制度は「これだけ」って明確にしてほしい。手続きで消耗したくない。	SNSは不安が増幅。物価と先行き不安が強く、制度は周知強化が出た。	正規で仕事はあるが家計圧と再学習負荷が気になり、前回の記憶で導線を優先。	予約で完結する窓口なら、たらい回し不安は減ると分かった。	生活コストが上がると、結婚や子どもの判断はさらに先送りになりそう。	財政不安	手続き簡素化	55.0	52.0
62	A27	斎藤紗季	家族形成	28	35	注意	不安	42.0	64.0	58.0	一回で終える窓口に合わせて準備を詰める	制度利用	予約優先の統一運用を見て、必要書類を絞り込み窓口予約を入れた。	少し楽になったけど、欠勤が続くと家計が先に折れそう。制度が持つかも怖い。	今回の窓口は一回で終わるっぽい。でも休むと給料減るのがきつい…	窓口が一本化されるのは助かる。働きながらでも回せる運用で頼む。	SNSは不安煽り多めだが、自治体通知で手続きの要点だけ把握した。	重度介護と育児で時間が薄く、統一運用は効くが欠勤の損失が残る。	『一回で終える』運用は本当に楽、という手応えを覚えた。	物価と介護費が上がると、制度があっても生活が回らない不安。	財政不安	財源説明	56.0	57.0
62	W02	中島美優	補助観測	36	43	注意	不安	58.0	66.0	49.0	運用変更を要点だけ把握	情報収集	社内通知と自治体FAQで「3つだけ」と予約代替の一括完了手順を確認した。	整理は助かる。でも財政がきついと運用がまた変わりそうで落ち着かない。	手続き短くなったのは良いけど、いつまで続くのかが怖いんだよね。	情報を絞って周知するのは良い。運用の継続性と財源説明もセットで。	SNSは不安煽りが多い一方、窓口運用は「1回で終える」に寄せてきた。	正規ITで情報は拾えるが、前回の財政不安の記憶が継続性への疑念を強めた。	制度は「要点3つ」と「1回完了」の有無を先に見る癖が残った。	景気・財政圧で運用が縮むと、結局たらい回しに戻る懸念が残る。	財政不安	財源説明	66.0	46.0
62	W22	野口彩乃	補助観測	35	42	注意	不安	48.0	56.0	55.0	一本化窓口で要件確認する	制度利用	代替ルートの一本化相談で条件確認と必要書類をその場で整理した。	一本化は助かる。でも介護の急変と職場の目は、制度じゃ守れない気がする。	相談できたけど、急に呼び出されたら全部飛ぶよね…仕事どうしよ。	窓口が一本化されたのは前進。現場が回る形で続いてほしい。	SNSは不安煽りが多いが、自治体の『3つだけ』説明が目に入った。	重度介護と共働きで時間が限界。一本化で負担は減るが欠勤不安が残る。	一本化相談で必要書類と次の期限、緊急時の連絡先をメモした。	介護急変で欠勤が続き、評価低下と家計悪化が同時に来る懸念。	手続き疲れ	手続き簡素化	60.0	62.0
62	YG_CH05	今の8-9歳世代が若者になった姿	若者	15	16	注意	不安	44.0	47.0	68.0	条件確認	情報収集	学校の進路面談で支援の条件を聞き、予約ルートの有無も確認した。	結局また『人による』で終わりそう。早い子だけ得して自分は後回し？	先生に聞いたけど、条件まだ曖昧だって。結局どこ頼ればいいの…	支援の条件、簡単な一覧で出してほしい。探すだけで疲れる。	SNSは不安煽り多め。学校は制度情報を更新中で確定が少ない。	前回の曖昧記憶と手続き疲れが残り、情報が整理されず不安が増幅。	『予約で一回で終える窓口が増えるらしい』と聞いたが確信は薄い。	条件が分からないまま進路判断が迫り、取り残される感覚が残る。	手続き疲れ	対象条件の説明	43.0	63.0
62	YG_CH06	今の10-11歳世代が若者になった姿	若者	15	18	注意	不安	52.0	58.0	56.0	申請ルートを一本化して進める	制度利用	予約優先の統一窓口で必要書類を確認し、申請の仮提出まで進めた。	道筋は見えたけど、景気で枠が減ったら結局また競争だよな…怖い。	窓口が一回で済むの助かる。でも枠減ったら意味ないよね…。	窓口一本化は助かる。条件の分かりやすさも、もっと頼む。	SNSは不安煽り多いが、学校経由で制度の要点と統一窓口が届いた。	不安増幅環境でも、要点整理と窓口統一が刺さり動けた。前回の成功記憶も効く。	要点が絞られると迷いが減り、窓口一本化だと動き出せた。	採用や奨学金枠が絞られた時に、努力しても届かない不安が残る。	政策疲労	対象条件の説明	56.0	50.0
62	YG_CH07	今の12-13歳世代が若者になった姿	若者	15	20	中立	平静	52.0	55.0	56.0	予約優先ルートで一度だけ相談して確認する	相談	自治体の統一窓口に予約し、例外条件と必要書類をメモした	前より分かるけど、結局いつ縮むの？って疑いが残る。今は動ける	一回で済むなら助かる。でも財源きついならまた変わりそうで怖い	ルール整理は良い。せめて「今後どう維持するか」も一緒に出してほしい	周知が整理され、窓口も一本化っぽいが、物価と採用は不安定	前回の例外条件メモが効き、統一運用で手続き不安が下がった	窓口が一本だと動ける。条件の言い回しは保存しておく	財政圧で運用がまた変わり、若者の入口が狭まる不安	財政不安	財源説明	61.0	44.0
62	YG_CH08	今の14歳世代が若者になった姿	若者	15	21	注意	不安	49.0	58.0	58.0	就活の入口条件を絞って確認	情報収集	企業の採用傾向と必要スキルを求人と説明会で整理した。	また条件が変わったら詰む。分かりやすくなっても景気が怖い。	結局さ、制度より就活の席が減るのが一番キツくない？	要点だけ周知は助かる。採用と生活コストが先に不安。	SNSの不安煽りが増え、採用が厳選気味だと感じた。	家族同居で急な支出に弱く、採用不安と物価情報が刺さった。	要点が絞られると信じて相談しやすいと学んだ。	財政圧で運用がまた変わり、準備が無駄になる不安。	財政不安	財源説明	60.0	40.0
63	A01	佐藤陽菜	家族形成	15	23	中立	平静	56.0	66.0	48.0	コールバック手続き確認	情報収集	自治体窓口にコールバック予約し、必要書類と所要時間を再確認した	不安は煽られるけど、やることは固めた。運用が変わらないでほしい。	SNS見て焦ったけど、窓口に聞けば大丈夫かな。あとで一緒に見てほしい。	制度の一次ソース固定、助かる。窓口の運用が現場で揃うといい。	SNSは不安寄りの話題が多いが、窓口は予約とコールバックで整理されてきた	実家同居で急な支出は少ないが、財政圧力の話で運用変更が怖い。窓口確認で落ち着く	一次ソースとコールバックを使えば混乱を減らせる実感が残った	財政事情で来月から条件や運用が変わり、やり直しになる不安	財政不安	手続き簡素化	66.0	44.0
